"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",158,49
"FEMALE",59,"SECONDARY","WIDOWED",690,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",163,71
"MALE",33,"SECONDARY","DIVORCED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",182,108
"FEMALE",47,"POST-SECONDARY OR HIGHER","DIVORCED",6000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",162,58
"MALE",32,"POST-SECONDARY OR HIGHER","MARRIED",5000,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","ACTIVE",189,90
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",182,76
"FEMALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1500,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",161,83
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",170,70
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",1100,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","YES","NO","NONE",173,98
"FEMALE",43,"SECONDARY","DIVORCED",1600,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",158,56
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",2200,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",172,73
"MALE",62,"VOCATIONAL/GRAMMAR","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",167,99
"MALE",28,"POST-SECONDARY OR HIGHER","MARRIED",6400,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","YES","YES","ACTIVE",180,75
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","ACTIVE",164,55
"FEMALE",41,"POST-SECONDARY OR HIGHER","MARRIED",800,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",172,70
"MALE",47,"VOCATIONAL/GRAMMAR","MARRIED",600,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",174,80
"FEMALE",29,"SECONDARY","MARRIED",1300,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","YES","NONE",166,64
"MALE",55,"PRIMARY/NO EDUCATION","WIDOWED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",180,85
"MALE",57,"POST-SECONDARY OR HIGHER","MARRIED",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",172,85
"MALE",42,"POST-SECONDARY OR HIGHER","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","PASSIVE",184,90
"FEMALE",31,"SECONDARY","MARRIED",480,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",161,47
"MALE",59,"VOCATIONAL/GRAMMAR","MARRIED",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",175,88
"FEMALE",33,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",164,53
"FEMALE",86,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",160,82
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",164,73
"MALE",35,"VOCATIONAL/GRAMMAR","SINGLE",2500,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","NO","NONE",176,72
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",1150,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,78
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",400,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",182,80
"FEMALE",57,"SECONDARY","WIDOWED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",158,70
"MALE",23,"SECONDARY","SINGLE",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","ACTIVE",170,80
"FEMALE",48,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",30,"YES","NO","NO","NONE",156,45
"FEMALE",70,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",154,52
"MALE",34,"POST-SECONDARY OR HIGHER","MARRIED",2300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",173,80
"FEMALE",24,"POST-SECONDARY OR HIGHER","SINGLE",400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",165,50
"FEMALE",25,"SECONDARY","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","ACTIVE",165,70
"FEMALE",38,"SECONDARY","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",163,68
"MALE",30,"SECONDARY","MARRIED",922,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","PASSIVE",154,62
"FEMALE",50,"SECONDARY","MARRIED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",162,100
"FEMALE",81,"PRIMARY/NO EDUCATION","WIDOWED",900,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",158,61
"MALE",55,"PRIMARY/NO EDUCATION","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",21,"NO","NO","NO","NONE",165,80
"MALE",23,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",175,80
"MALE",48,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",170,100
"MALE",30,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",170,87
"MALE",46,"PRIMARY/NO EDUCATION","MARRIED",3300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",186,90
"MALE",31,"PRIMARY/NO EDUCATION","SINGLE",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",175,77
"FEMALE",53,"POST-SECONDARY OR HIGHER","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","PASSIVE",175,80
"FEMALE",49,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",162,75
"FEMALE",38,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","YES","NONE",164,50
"MALE",54,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",170,70
"FEMALE",53,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",168,77
"FEMALE",26,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",167,56
"FEMALE",31,"SECONDARY","SINGLE",2200,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","YES","ACTIVE",170,70
"MALE",57,"PRIMARY/NO EDUCATION","MARRIED",560,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",173,75
"FEMALE",78,"PRIMARY/NO EDUCATION","WIDOWED",720,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",163,71
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","YES","ACTIVE",171,54
"FEMALE",36,"SECONDARY","MARRIED",400,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","ACTIVE",167,60
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","ACTIVE",170,60
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",158,56
"MALE",45,"PRIMARY/NO EDUCATION","WIDOWED",300,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",174,74
"MALE",55,"SECONDARY","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",171,74
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",730,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",158,81
"FEMALE",21,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",170,56
"FEMALE",74,"POST-SECONDARY OR HIGHER","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",165,88
"MALE",22,"SECONDARY","SINGLE",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","ACTIVE",176,76
"FEMALE",59,"POST-SECONDARY OR HIGHER","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",164,65
"MALE",74,"PRIMARY/NO EDUCATION","WIDOWED",1900,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",169,75
"MALE",41,"PRIMARY/NO EDUCATION","SINGLE",497,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",174,79
"FEMALE",57,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",187,60
"FEMALE",86,"PRIMARY/NO EDUCATION","WIDOWED",1800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","NONE",166,70
"FEMALE",35,"SECONDARY","MARRIED",1350,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","YES","NO","PASSIVE",166,62
"FEMALE",26,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","NONE",165,55
"FEMALE",43,"SECONDARY","DIVORCED",1180,"MOSTLY DISSATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",170,70
"MALE",68,"PRIMARY/NO EDUCATION","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",170,70
"FEMALE",37,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",164,57
"FEMALE",68,"POST-SECONDARY OR HIGHER","MARRIED",1598,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,89
"FEMALE",80,"PRIMARY/NO EDUCATION","MARRIED",1320,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",150,62
"MALE",33,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","IT`S DIFFICULT TO TELL",3,"YES","YES","NO","NONE",189,75
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",2100,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",176,72
"MALE",47,"POST-SECONDARY OR HIGHER","MARRIED",3200,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","ACTIVE",183,87
"FEMALE",65,"PRIMARY/NO EDUCATION","WIDOWED",940,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,80
"FEMALE",92,"PRIMARY/NO EDUCATION","WIDOWED",1087,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",158,45
"FEMALE",62,"VOCATIONAL/GRAMMAR","MARRIED",640,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",168,90
"FEMALE",36,"SECONDARY","SINGLE",1350,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","PASSIVE",164,63
"MALE",26,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",184,80
"MALE",43,"SECONDARY","MARRIED",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",170,90
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",163,60
"FEMALE",16,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",164,43
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",128,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","YES","ACTIVE",178,70
"FEMALE",59,"VOCATIONAL/GRAMMAR","WIDOWED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","NONE",163,78
"MALE",53,"VOCATIONAL/GRAMMAR","DIVORCED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",171,76
"FEMALE",63,"VOCATIONAL/GRAMMAR","MARRIED",450,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",156,70
"MALE",71,"VOCATIONAL/GRAMMAR","MARRIED",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",99,"NO","NO","NO","NONE",170,65
"FEMALE",42,"POST-SECONDARY OR HIGHER","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",168,80
"FEMALE",21,"VOCATIONAL/GRAMMAR","SINGLE",631,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",156,55
"FEMALE",58,"SECONDARY","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,75
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",176,76
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","PASSIVE",170,80
"FEMALE",54,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",170,70
"FEMALE",55,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,49
"FEMALE",91,"SECONDARY","WIDOWED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,71
"MALE",45,"POST-SECONDARY OR HIGHER","MARRIED",1800,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",184,105
"MALE",78,"POST-SECONDARY OR HIGHER","SINGLE",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",170,60
"FEMALE",60,"PRIMARY/NO EDUCATION","WIDOWED",726,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",175,80
"MALE",61,"PRIMARY/NO EDUCATION","MARRIED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",164,84
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",164,98
"MALE",52,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,103
"FEMALE",38,"VOCATIONAL/GRAMMAR","MARRIED",800,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",160,50
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",173,80
"MALE",48,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",176,82
"FEMALE",30,"SECONDARY","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",165,70
"FEMALE",49,"SECONDARY","MARRIED",2000,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",170,70
"FEMALE",23,"SECONDARY","SINGLE",260,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","YES","ACTIVE",160,57
"MALE",84,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",170,50
"MALE",39,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",187,100
"FEMALE",21,"SECONDARY","SINGLE",850,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",170,54
"MALE",31,"SECONDARY","DIVORCED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","NONE",165,52
"FEMALE",57,"PRIMARY/NO EDUCATION","WIDOWED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",164,63
"MALE",83,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,50
"FEMALE",31,"SECONDARY","SINGLE",950,"MIXED","ONE CAN`T BE TOO CAREFUL",11,"NO","NO","YES","ACTIVE",165,63
"MALE",32,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",174,78
"MALE",17,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",7,"YES","NO","NO","NONE",169,60
"FEMALE",63,"PRIMARY/NO EDUCATION","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",162,78
"FEMALE",70,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",162,58
"FEMALE",24,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",171,59
"FEMALE",74,"PRIMARY/NO EDUCATION","WIDOWED",800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",166,78
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",164,64
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",2800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",176,99
"FEMALE",71,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",158,58
"FEMALE",73,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,74
"FEMALE",61,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",154,62
"MALE",29,"VOCATIONAL/GRAMMAR","SINGLE",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",180,76
"MALE",58,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",173,117
"MALE",55,"VOCATIONAL/GRAMMAR","DIVORCED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","YES","PASSIVE",179,85
"MALE",30,"PRIMARY/NO EDUCATION","MARRIED",560,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",180,90
"FEMALE",41,"POST-SECONDARY OR HIGHER","DIVORCED",0,"MIXED","IT`S DIFFICULT TO TELL",20,"NO","NO","YES","NONE",165,54
"FEMALE",58,"PRIMARY/NO EDUCATION","MARRIED",620,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","NONE",176,72
"FEMALE",51,"VOCATIONAL/GRAMMAR","DIVORCED",1800,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",161,78
"FEMALE",46,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",164,73
"FEMALE",33,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","ACTIVE",176,55
"FEMALE",62,"SECONDARY","WIDOWED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",158,68
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",175,69
"MALE",49,"SECONDARY","MARRIED",3000,"PLEASED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",175,80
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","ACTIVE",165,53
"MALE",54,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",167,85
"MALE",37,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",175,91
"FEMALE",21,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",150,45
"MALE",60,"SECONDARY","SINGLE",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",178,85
"FEMALE",30,"POST-SECONDARY OR HIGHER","SINGLE",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",9,"NO","NO","NO","ACTIVE",173,59
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",176,100
"MALE",47,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",196,85
"MALE",78,"VOCATIONAL/GRAMMAR","MARRIED",834,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,69
"MALE",35,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","NONE",180,93
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",1900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,61
"MALE",68,"SECONDARY","MARRIED",1890,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",176,76
"MALE",58,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","YES","NO","NONE",173,90
"FEMALE",42,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",164,75
"FEMALE",43,"SECONDARY","DIVORCED",2000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","NO","NONE",164,63
"FEMALE",32,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",164,70
"MALE",55,"VOCATIONAL/GRAMMAR","SINGLE",600,"MIXED","IT`S DIFFICULT TO TELL",3,"YES","YES","NO","NONE",163,60
"MALE",28,"POST-SECONDARY OR HIGHER","DIVORCED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","PASSIVE",186,86
"FEMALE",46,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","NONE",170,79
"MALE",66,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",180,110
"FEMALE",87,"SECONDARY","MARRIED",1300,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",164,59
"MALE",50,"SECONDARY","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","YES","ACTIVE",176,95
"FEMALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",170,60
"MALE",31,"VOCATIONAL/GRAMMAR","MARRIED",2000,"UNHAPPY","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",175,76
"MALE",62,"PRIMARY/NO EDUCATION","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,80
"FEMALE",59,"POST-SECONDARY OR HIGHER","MARRIED",1600,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","PASSIVE",168,65
"MALE",35,"SECONDARY","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","YES","ACTIVE",185,98
