MALE,32,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,ACTIVE,174,78,>1K
MALE,17,PRIMARY/NO EDUCATION,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,7,YES,NO,NO,NONE,169,60,<=1K
FEMALE,63,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,162,78,<=1K
FEMALE,70,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,9,NO,NO,NO,NONE,162,58,<=1K
FEMALE,24,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,ACTIVE,171,59,<=1K
FEMALE,74,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,6,NO,NO,NO,NONE,166,78,<=1K
FEMALE,27,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,PASSIVE,164,64,>1K
FEMALE,51,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,176,99,>1K
FEMALE,71,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,YES,NO,NO,NONE,158,58,<=1K
FEMALE,73,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,170,74,>1K
FEMALE,61,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,154,62,<=1K
MALE,29,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,1,YES,NO,NO,NONE,180,76,>1K
MALE,58,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,173,117,<=1K
MALE,55,VOCATIONAL/GRAMMAR,DIVORCED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,0,YES,NO,YES,PASSIVE,179,85,<=1K
MALE,30,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,NONE,180,90,<=1K
FEMALE,41,POST-SECONDARY OR HIGHER,DIVORCED,MIXED,IT`S DIFFICULT TO TELL,20,NO,NO,YES,NONE,165,54,<=1K
FEMALE,58,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,YES,NONE,176,72,<=1K
FEMALE,51,VOCATIONAL/GRAMMAR,DIVORCED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,NONE,161,78,>1K
FEMALE,46,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,20,NO,NO,NO,NONE,164,73,>1K
FEMALE,33,SECONDARY,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,1,NO,NO,NO,ACTIVE,176,55,<=1K
FEMALE,62,SECONDARY,WIDOWED,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,PASSIVE,158,68,>1K
MALE,18,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,ACTIVE,175,69,<=1K
MALE,49,SECONDARY,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,10,YES,NO,NO,NONE,175,80,>1K
FEMALE,19,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,5,NO,NO,NO,ACTIVE,165,53,<=1K
MALE,54,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,167,85,>1K
MALE,37,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,5,YES,NO,NO,NONE,175,91,<=1K
FEMALE,21,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,PASSIVE,150,45,<=1K
MALE,60,SECONDARY,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,178,85,>1K
FEMALE,30,POST-SECONDARY OR HIGHER,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,9,NO,NO,NO,ACTIVE,173,59,>1K
MALE,20,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,PASSIVE,176,100,<=1K
MALE,47,SECONDARY,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,10,NO,NO,NO,NONE,196,85,<=1K
MALE,78,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,165,69,<=1K
MALE,35,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,2,YES,NO,NO,NONE,180,93,>1K
FEMALE,55,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,160,61,>1K
MALE,68,SECONDARY,MARRIED,DELIGHTED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,176,76,>1K
MALE,58,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,YES,NO,NONE,173,90,>1K
FEMALE,42,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,PASSIVE,164,75,>1K
FEMALE,43,SECONDARY,DIVORCED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,30,NO,NO,NO,NONE,164,63,>1K
FEMALE,32,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,ACTIVE,164,70,>1K
MALE,55,VOCATIONAL/GRAMMAR,SINGLE,MIXED,IT`S DIFFICULT TO TELL,3,YES,YES,NO,NONE,163,60,<=1K
MALE,28,POST-SECONDARY OR HIGHER,DIVORCED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,7,YES,NO,NO,PASSIVE,186,86,<=1K
FEMALE,46,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,15,NO,NO,NO,NONE,170,79,<=1K
MALE,66,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,180,110,<=1K
FEMALE,87,SECONDARY,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,NONE,164,59,>1K
MALE,50,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,20,NO,NO,YES,ACTIVE,176,95,>1K
FEMALE,41,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,170,60,<=1K
MALE,31,VOCATIONAL/GRAMMAR,MARRIED,UNHAPPY,IT`S DIFFICULT TO TELL,3,NO,NO,NO,NONE,175,76,>1K
MALE,62,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,160,80,>1K
FEMALE,59,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,PASSIVE,168,65,>1K
MALE,35,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,YES,ACTIVE,185,98,>1K
MALE,56,VOCATIONAL/GRAMMAR,DIVORCED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,13,YES,NO,YES,PASSIVE,174,75,<=1K
FEMALE,18,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,3,NO,NO,NO,ACTIVE,172,54,<=1K
MALE,48,VOCATIONAL/GRAMMAR,SINGLE,MIXED,MOST PEOPLE CAN BE TRUSTED,2,NO,YES,NO,NONE,170,78,<=1K
FEMALE,38,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,164,54,<=1K
MALE,59,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,160,75,>1K
FEMALE,65,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,160,69,<=1K
FEMALE,26,POST-SECONDARY OR HIGHER,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,20,NO,NO,NO,ACTIVE,160,48,>1K
FEMALE,51,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,164,60,<=1K
FEMALE,58,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,164,82,>1K
MALE,41,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,YES,NO,NONE,172,90,<=1K
FEMALE,74,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,158,71,<=1K
MALE,78,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,171,70,>1K
MALE,66,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,168,76,>1K
FEMALE,90,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,170,100,<=1K
FEMALE,52,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,160,80,<=1K
FEMALE,61,POST-SECONDARY OR HIGHER,DIVORCED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,5,YES,NO,NO,ACTIVE,164,65,>1K
MALE,73,VOCATIONAL/GRAMMAR,DIVORCED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,170,106,>1K
FEMALE,70,SECONDARY,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,PASSIVE,158,53,<=1K
MALE,55,SECONDARY,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,6,YES,NO,NO,PASSIVE,179,85,<=1K
FEMALE,23,SECONDARY,SINGLE,DELIGHTED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,ACTIVE,165,70,<=1K
MALE,60,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,9,NO,NO,NO,NONE,174,90,>1K
MALE,28,PRIMARY/NO EDUCATION,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,170,60,<=1K
FEMALE,18,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,YES,NO,ACTIVE,174,59,<=1K
FEMALE,53,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,163,99,<=1K
FEMALE,41,POST-SECONDARY OR HIGHER,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,PASSIVE,153,53,<=1K
FEMALE,60,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,164,76,<=1K
FEMALE,70,VOCATIONAL/GRAMMAR,WIDOWED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,160,70,>1K
MALE,20,SECONDARY,SINGLE,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,10,NO,NO,YES,ACTIVE,180,80,<=1K
MALE,27,POST-SECONDARY OR HIGHER,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,ACTIVE,177,60,>1K
MALE,34,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,183,115,>1K
MALE,42,SECONDARY,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,8,NO,NO,NO,NONE,196,108,>1K
FEMALE,62,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,NONE,167,57,<=1K
MALE,54,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,4,YES,NO,NO,NONE,170,75,>1K
MALE,34,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,ACTIVE,184,87,>1K
MALE,57,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,YES,NO,NONE,176,85,<=1K
FEMALE,83,POST-SECONDARY OR HIGHER,WIDOWED,PLEASED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,NONE,164,75,<=1K
FEMALE,26,SECONDARY,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,NONE,170,55,>1K
FEMALE,48,PRIMARY/NO EDUCATION,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,165,90,>1K
FEMALE,25,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,ACTIVE,170,56,<=1K
FEMALE,59,POST-SECONDARY OR HIGHER,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,168,69,>1K
MALE,63,PRIMARY/NO EDUCATION,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,2,NO,YES,NO,NONE,172,60,<=1K
FEMALE,61,VOCATIONAL/GRAMMAR,MARRIED,MIXED,IT`S DIFFICULT TO TELL,3,YES,NO,NO,NONE,168,94,>1K
MALE,30,VOCATIONAL/GRAMMAR,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,175,70,>1K
FEMALE,35,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,PASSIVE,168,78,<=1K
FEMALE,49,POST-SECONDARY OR HIGHER,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,7,YES,NO,NO,NONE,152,65,>1K
FEMALE,28,SECONDARY,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,16,NO,NO,NO,PASSIVE,167,59,>1K
FEMALE,65,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,0,NO,NO,NO,NONE,153,72,>1K
MALE,30,POST-SECONDARY OR HIGHER,SINGLE,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,ACTIVE,175,50,>1K
FEMALE,22,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,PASSIVE,160,50,<=1K
MALE,48,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,PASSIVE,176,76,>1K
FEMALE,31,POST-SECONDARY OR HIGHER,DIVORCED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,ACTIVE,164,56,>1K
FEMALE,48,VOCATIONAL/GRAMMAR,SINGLE,MIXED,MOST PEOPLE CAN BE TRUSTED,5,NO,NO,NO,NONE,167,72,<=1K
FEMALE,61,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,12,NO,NO,NO,NONE,150,80,<=1K
MALE,41,PRIMARY/NO EDUCATION,SINGLE,MIXED,IT`S DIFFICULT TO TELL,3,YES,NO,NO,NONE,180,76,<=1K
FEMALE,64,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,160,90,<=1K
MALE,19,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,PASSIVE,182,78,<=1K
MALE,38,VOCATIONAL/GRAMMAR,DIVORCED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,178,92,>1K
MALE,18,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,PASSIVE,181,79,<=1K
FEMALE,23,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,YES,ACTIVE,163,86,<=1K
MALE,60,VOCATIONAL/GRAMMAR,SINGLE,MIXED,MOST PEOPLE CAN BE TRUSTED,2,NO,NO,NO,NONE,180,100,<=1K
FEMALE,16,PRIMARY/NO EDUCATION,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,1,NO,NO,NO,PASSIVE,162,57,<=1K
MALE,25,SECONDARY,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,1,NO,YES,YES,ACTIVE,176,80,<=1K
FEMALE,68,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,160,75,<=1K
MALE,54,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,0,YES,YES,NO,NONE,169,70,<=1K
FEMALE,17,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,ACTIVE,167,59,<=1K
FEMALE,66,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,168,95,>1K
MALE,76,SECONDARY,WIDOWED,PLEASED,ONE CAN`T BE TOO CAREFUL,20,YES,NO,NO,NONE,173,68,>1K
MALE,60,VOCATIONAL/GRAMMAR,MARRIED,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,20,NO,NO,NO,NONE,171,82,>1K
FEMALE,45,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,12,YES,NO,NO,NONE,165,56,<=1K
MALE,26,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,190,92,<=1K
MALE,75,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,NONE,176,72,<=1K
MALE,49,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,178,110,<=1K
MALE,57,SECONDARY,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,NONE,168,87,>1K
FEMALE,48,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,164,62,<=1K
FEMALE,75,PRIMARY/NO EDUCATION,WIDOWED,PLEASED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,160,78,>1K
FEMALE,59,VOCATIONAL/GRAMMAR,MARRIED,DELIGHTED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,176,80,>1K
MALE,22,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,ACTIVE,185,69,<=1K
FEMALE,75,SECONDARY,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,150,78,<=1K
MALE,50,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,6,YES,YES,NO,NONE,176,76,>1K
MALE,34,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,NONE,176,70,>1K
FEMALE,24,POST-SECONDARY OR HIGHER,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,YES,NO,NO,ACTIVE,162,53,<=1K
FEMALE,78,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,158,55,>1K
MALE,44,SECONDARY,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,1,NO,NO,NO,PASSIVE,173,80,>1K
FEMALE,55,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,156,66,<=1K
FEMALE,74,VOCATIONAL/GRAMMAR,WIDOWED,PLEASED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,165,82,>1K
FEMALE,19,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,160,53,<=1K
MALE,49,VOCATIONAL/GRAMMAR,MARRIED,DELIGHTED,ONE CAN`T BE TOO CAREFUL,12,NO,NO,NO,NONE,170,80,>1K
FEMALE,50,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,PASSIVE,170,82,>1K
MALE,52,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,NONE,180,90,>1K
FEMALE,44,POST-SECONDARY OR HIGHER,WIDOWED,PLEASED,MOST PEOPLE CAN BE TRUSTED,20,YES,NO,NO,PASSIVE,162,56,>1K
FEMALE,83,PRIMARY/NO EDUCATION,WIDOWED,MIXED,IT`S DIFFICULT TO TELL,4,NO,NO,NO,NONE,151,85,>1K
FEMALE,49,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,158,76,>1K
MALE,21,SECONDARY,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,4,NO,YES,YES,ACTIVE,184,80,<=1K
FEMALE,48,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,18,YES,NO,NO,NONE,164,90,<=1K
FEMALE,57,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,175,68,>1K
MALE,61,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,NONE,160,59,<=1K
FEMALE,27,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,50,NO,NO,NO,NONE,160,80,<=1K
FEMALE,22,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,160,57,<=1K
MALE,43,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,187,82,>1K
MALE,55,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,1,YES,YES,NO,NONE,182,120,<=1K
MALE,63,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,165,64,<=1K
MALE,51,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,5,NO,YES,NO,NONE,180,105,<=1K
MALE,26,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,ACTIVE,184,63,>1K
MALE,52,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,176,87,<=1K
FEMALE,45,POST-SECONDARY OR HIGHER,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,ACTIVE,158,66,<=1K
FEMALE,59,POST-SECONDARY OR HIGHER,MARRIED,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,5,NO,NO,NO,ACTIVE,160,56,>1K
MALE,83,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,167,55,>1K
FEMALE,26,POST-SECONDARY OR HIGHER,MARRIED,DELIGHTED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,ACTIVE,160,68,>1K
FEMALE,51,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,NONE,165,80,<=1K
FEMALE,51,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,165,72,>1K
FEMALE,50,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,160,75,>1K
FEMALE,19,SECONDARY,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,YES,ACTIVE,175,50,<=1K
MALE,43,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,180,85,<=1K
MALE,49,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,YES,NO,ACTIVE,190,90,>1K
MALE,19,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,1,YES,NO,NO,NONE,178,62,<=1K
MALE,33,VOCATIONAL/GRAMMAR,SINGLE,DELIGHTED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,180,83,<=1K
FEMALE,68,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,165,58,>1K
FEMALE,52,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,13,YES,NO,NO,NONE,172,80,<=1K
FEMALE,63,VOCATIONAL/GRAMMAR,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,167,84,>1K
MALE,60,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,178,80,>1K
MALE,69,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,PASSIVE,165,70,>1K
MALE,60,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,184,76,>1K
MALE,50,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,NONE,180,100,<=1K
